reviews,a1,a2,a3,engagement,gender,grade
2,0,121.1,133.4444444,H,0,1
1,0,244.85,278.4111111,M,1,0
1,0,222.7333333,113.8388889,H,0,2
2,0,91.85,103.4833333,H,1,1
8,1,232.0,251.3666667,L,1,0
1,0,88.6,87.55,H,1,2
1,0,79.05,94.42222222,H,1,1
1,0,244.85,278.4111111,M,1,0
3,0,225.85,158.4555556,H,1,2
10,0,61.15,71.24444444,H,1,1
0,0,246.45,258.7111111,M,1,0
0,0,243.05,123.7944444,M,1,1
1,0,270.0333333,261.8444444,M,1,1
1,0,54.05,103.3333333,H,1,2
0,0,257.55,274.4111111,M,1,0
1,0,85.58333333,100.5611111,H,1,1
2,0,57.31666667,240.2777778,H,0,1
2,0,264.9,288.0111111,M,0,1
0,0,246.45,258.7111111,M,1,0
2,0,128.5833333,119.5944444,H,1,2
0,0,55.63333333,94.43333333,H,1,2
0,0,211.6666667,274.4722222,M,0,0
2,0,57.31666667,240.2777778,H,0,1
2,0,90.73333333,104.3888889,H,0,0
4,0,260.65,274.1944444,M,1,0
0,0,70.05,58.22777778,H,0,2
2,0,57.03333333,66.20555556,H,0,1
0,0,265.25,249.5555556,M,0,2
5,0,67.26666667,80.58333333,H,1,0
3,0,223.6333333,253.3833333,M,1,0
3,0,223.6333333,226.8722222,M,1,0
9,0,102.6,111.7944444,H,0,1
1,0,128.8666667,96.13333333,H,0,2
2,0,223.75,277.8222222,M,1,2
5,0,220.4666667,151.4111111,M,0,1
1,0,53.68333333,93.82222222,H,0,1
4,0,117.3,140.3555556,H,0,0
2,0,111.8,261.8444444,H,0,2
1,0,58.9,79.55555556,H,0,2
2,0,248.7833333,88.96111111,M,0,1
2,0,80.55,232.8888889,H,0,2
3,0,270.85,106.3055556,M,0,1
2,0,63.78333333,141.45,H,0,2
0,0,251.3666667,278.3277778,M,0,0
1,0,53.68333333,93.82222222,H,0,1
0,0,233.65,103.3,M,1,0
3,0,233.95,245.9555556,M,1,0
2,0,118.35,131.0055556,H,1,2
0,0,212.0166667,234.7722222,M,1,2
1,0,79.13333333,93.72222222,H,1,1
10,0,85.58333333,100.5611111,H,1,1
1,0,53.68333333,93.82222222,H,0,1
3,0,223.6333333,226.8722222,M,1,0
0,0,272.0166667,236.0777778,M,0,1
1,0,102.8833333,103.5833333,H,1,0
1,0,111.85,129.7833333,H,1,2
5,0,215.1,234.8888889,M,0,0
0,0,197.6333333,216.8388889,M,1,1
2,0,111.8,261.8444444,H,0,2
1,0,56.28333333,95.80555556,H,1,1
3,0,212.2,225.3722222,M,1,0
2,0,116.1,125.4611111,H,0,1
2,0,407.3166667,309.4166667,M,1,0
1,0,78.4,95.34444444,H,1,2
5,0,111.8,261.8444444,H,1,2
4,0,260.65,274.1944444,M,0,2
0,0,245.6,247.3944444,M,0,0
4,0,260.65,274.1944444,M,1,0
0,0,246.8166667,93.61722222,M,0,2
2,0,270.0333333,261.8444444,M,1,1
2,0,223.1166667,151.8388889,M,0,0
2,0,111.8,87.55,H,0,2
3,0,233.95,247.3666667,M,1,0
4,0,212.0166667,234.7722222,M,0,0
1,0,73.81666667,81.06666667,H,0,2
2,0,627.8,230.7555556,M,0,0
1,0,211.9,236.8722222,M,0,1
0,0,75.38333333,131.0,H,1,0
4,0,230.4666667,245.9555556,M,1,0
8,0,79.76666667,85.06666667,H,1,0
0,0,210.1333333,274.4944444,M,0,2
1,0,69.05,266.5,H,0,2
0,0,251.3666667,110.7277778,M,0,0
1,0,222.7333333,151.7388889,H,0,2
2,0,57.31666667,240.2777778,H,0,1
2,0,88.16666667,104.1333333,H,1,0
2,0,209.75,231.4111111,M,1,2
0,0,67.28333333,80.58333333,H,0,1
0,0,245.9833333,254.4,M,0,2
1,0,102.3333333,103.5833333,M,1,0
7,0,243.5333333,249.3333333,M,0,2
2,0,243.2,261.9666667,M,0,0
6,0,235.4166667,245.7722222,M,1,0
0,0,113.0833333,83.55,H,0,0
0,0,251.3666667,224.8277778,M,0,0
1,0,82.86666667,87.75,H,0,1
2,0,85.88333333,85.84444444,H,0,0
2,0,85.88333333,79.64444444,H,0,0
3,0,127.7166667,231.3722222,H,1,2
2,0,272.0666667,308.4777778,M,0,1
7,0,243.5333333,249.3333333,M,0,2
2,0,122.75,274.1277778,H,0,2
0,0,81.08333333,226.8,H,1,2
5,0,239.4166667,249.5222222,M,1,1
2,0,216.8,243.6555556,M,1,0
2,0,107.5166667,98.89444444,H,1,0
1,0,78.73333333,89.41666667,H,1,2
8,0,91.85,103.4833333,H,0,0
1,0,104.0166667,241.4611111,H,0,1
2,0,96.68333333,116.3944444,H,1,1
1,0,273.1166667,288.0333333,M,0,1
0,0,249.3166667,93.61333333,L,1,2
1,0,125.95,124.8111111,H,0,2
5,0,212.0166667,88.97722222,M,1,2
3,0,243.5833333,93.64722222,M,1,2
2,0,94.81666667,141.8888889,H,0,1
0,0,268.0166667,151.1166667,M,0,1
9,0,106.9666667,123.7944444,H,0,1
1,0,270.0333333,271.5,M,0,1
1,0,53.06666667,258.0555556,H,0,2
2,0,259.15,277.4722222,M,0,1
2,0,74.78333333,105.7333333,H,1,0
1,0,236.8666667,124.6777778,M,1,0
2,0,274.5666667,261.4611111,M,0,1
0,0,235.15,251.8277778,M,1,0
0,0,79.05,94.42222222,H,1,2
3,0,295.5,134.3166667,M,1,1
1,0,111.8666667,261.8444444,H,0,1
1,0,65.91666667,85.48333333,H,1,2
2,0,234.85,182.9111111,M,1,1
1,0,111.8666667,261.8444444,H,0,1
0,0,210.1333333,274.4944444,M,0,2
4,0,211.0833333,261.4111111,M,0,1
3,0,270.85,103.3055556,M,0,1
2,0,74.78333333,253.0333333,H,1,0
0,0,246.45,258.7111111,M,1,0
0,0,246.8166667,93.61722222,M,0,2
2,0,234.5333333,213.8111111,M,0,2
0,0,127.7833333,141.7611111,H,1,2
4,0,112.65,125.5388889,H,1,1
12,0,85.58333333,100.5611111,H,0,1
1,0,100.0666667,249.4888889,H,0,2
0,0,55.63333333,249.4333333,H,1,2
5,0,84.11666667,104.3888889,H,0,1
0,0,232.2666667,134.3166667,M,1,0
3,0,41.48333333,66.20555556,H,0,0
1,0,258.1,171.6055556,M,1,2
1,0,211.9,278.7722222,M,0,1
2,0,264.7666667,273.9833333,M,0,0
3,0,233.95,103.3666667,M,1,0
2,0,57.31666667,240.2777778,H,0,1
2,0,270.0333333,261.8444444,M,1,1
0,0,83.26666667,96.13333333,H,1,0
1,0,51.88333333,67.44444444,H,1,0
0,0,52.9,72.12777778,H,1,2
2,0,223.85,241.4111111,M,0,1
2,0,213.55,242.7888889,M,0,2
3,0,260.2166667,273.6611111,M,0,1
0,0,245.6,106.7,M,0,0
3,0,127.7166667,225.3722222,H,1,2
0,0,271.3833333,286.3888889,M,1,0
1,0,134.4,141.3777778,H,1,2
5,0,215.1,232.8888889,M,1,0
0,0,270.0666667,284.9555556,M,0,0
1,0,260.7333333,274.1944444,M,1,1
2,0,63.78333333,141.45,H,0,2
2,0,223.1166667,194.4888889,M,0,0
4,0,211.0833333,104.3833333,M,0,1
3,0,213.5,177.0444444,H,1,0
2,0,90.73333333,104.3888889,H,0,0
1,0,122.6,135.4944444,H,1,2
2,0,223.75,277.8222222,M,1,2
0,0,265.25,272.5555556,M,0,2
1,0,35.93333333,62.0,H,1,2
1,0,244.85,278.4111111,M,1,0
2,0,90.73333333,104.3888889,H,0,0
1,0,128.8666667,238.3333333,H,0,2
0,0,128.1833333,119.3166667,H,1,2
0,0,197.6333333,216.8388889,M,1,2
2,0,85.88333333,85.64444444,H,0,2
0,0,71.08333333,79.32777778,H,1,1
2,0,348.7166667,301.8222222,M,0,0
1,0,53.68333333,93.82222222,H,0,1
3,0,212.2,224.3722222,M,1,0
4,0,221.35,235.9555556,M,1,1
3,0,233.95,251.3666667,M,1,2
1,0,247.9,266.0333333,M,0,1
7,0,223.9333333,243.6444444,M,1,0
3,0,270.85,247.3055556,M,0,1
0,0,251.3666667,231.7277778,M,0,0
1,0,79.13333333,93.72222222,H,1,1
0,0,223.75,277.8222222,M,1,2
0,0,44.8,93.27222222,H,1,1
1,0,127.9833333,83.55,H,0,2
1,0,235.7833333,359.9277778,M,1,0
2,0,90.73333333,104.3888889,H,0,0
2,0,213.55,242.7888889,M,0,2
1,0,167.9833333,308.4777778,H,0,2
3,0,41.48333333,66.20555556,H,0,0
3,0,127.7166667,251.3722222,H,1,2
1,0,244.85,278.4111111,M,1,0
1,0,79.13333333,76.72222222,H,0,1
0,0,246.8166667,261.0722222,M,0,2
2,0,248.2,131.0055556,M,0,0
0,0,246.45,258.7111111,M,1,0
2,0,271.0,278.7722222,M,1,1
2,0,90.73333333,104.3888889,H,0,0
1,0,235.7833333,148.5777778,M,1,0
2,0,38.78333333,49.83333333,H,1,1
1,0,214.7,274.4722222,M,1,0
1,0,53.06666667,83.70555556,H,0,2
0,0,104.7166667,100.5888889,H,1,0
1,0,111.85,129.7833333,H,1,2
2,0,247.9833333,261.5222222,M,1,2
0,0,113.0833333,266.8833333,H,0,0
2,0,235.7833333,151.8388889,M,1,0
1,0,235.8833333,244.5777778,M,1,2
0,0,71.08333333,79.32777778,H,1,1
2,0,627.8,230.7555556,M,0,0
1,0,80.21666667,81.51,H,1,0
3,0,223.6333333,226.8722222,M,1,0
0,0,246.8166667,93.61722222,M,0,2
2,0,85.88333333,84.34444444,H,0,0
2,0,87.98333333,103.8,H,1,1
1,0,127.9833333,251.6722222,H,0,2
3,0,270.85,106.3055556,M,1,1
1,0,114.0166667,136.9,M,1,1
1,0,244.85,278.4111111,M,1,0
3,0,127.7166667,236.3722222,H,1,2
4,0,101.45,285.3,H,1,2
0,0,249.3166667,93.61333333,L,1,2
2,0,231.7,251.55,M,0,0
2,0,223.1166667,226.8722222,M,0,0
0,0,210.1333333,274.4944444,M,0,2
4,0,95.73333333,344.5,H,0,0
1,0,210.3,234.1555556,M,1,2
3,0,270.85,247.3055556,M,0,1
0,0,232.2666667,263.2777778,M,1,0
2,0,243.2,68.29666667,M,0,0
0,0,52.9,74.32777778,H,0,2
3,0,260.7666667,128.4388889,M,1,2
0,0,251.3666667,260.2277778,M,0,0
3,0,114.5,274.4722222,M,0,0
8,0,79.76666667,87.36666667,H,1,0
3,0,267.6166667,118.8333333,H,1,1
0,0,272.6833333,104.0,M,1,1
0,0,66.0,66.20555556,H,1,2
2,0,90.73333333,104.3888889,H,0,0
1,0,111.8666667,261.8444444,H,0,1
1,0,273.1166667,288.0333333,M,0,1
6,0,114.5166667,136.6666667,H,1,0
3,0,127.7166667,231.3722222,H,1,2
4,0,270.0666667,284.9555556,M,1,0
0,0,245.6,106.7,M,0,0
0,0,251.3666667,278.3277778,M,0,0
1,0,111.8666667,261.8444444,H,0,1
0,0,251.3666667,278.3277778,M,0,0
3,0,127.7166667,231.3722222,H,1,2
0,0,251.3666667,231.3277778,M,0,0
2,0,90.73333333,104.3888889,H,0,0
3,0,127.7166667,104.3722222,H,1,2
2,0,127.5833333,143.3444444,H,0,0
2,0,57.31666667,240.2777778,H,0,1
1,0,234.0333333,241.8222222,M,1,0
0,0,197.6333333,208.8388889,M,1,1
4,0,217.75,132.9555556,M,1,1
0,0,272.0166667,278.4277778,M,1,1
1,0,211.9,225.8722222,M,0,0
1,0,45.3,63.71666667,H,1,0
3,0,270.85,106.3055556,M,0,1
0,0,197.6333333,216.8388889,M,1,1
5,0,215.1,232.8888889,M,1,0
4,0,112.65,101.6,H,1,1
2,0,258.5166667,266.8555556,M,0,1
1,0,78.81666667,90.06666667,H,1,1
0,0,251.3666667,278.3277778,M,0,0
0,0,91.4,94.43333333,H,1,2
3,0,211.9833333,253.0111111,M,0,2
2,0,234.15,278.7055556,M,1,2
7,0,74.75,136.9,H,0,0
3,0,212.1333333,236.8,M,0,1
2,0,270.0333333,261.8444444,M,1,1
7,0,55.63333333,70.53333333,H,0,0
4,0,101.45,105.3,M,1,2
2,0,57.31666667,240.2777778,H,0,1
0,0,251.3833333,286.3888889,H,0,0
4,0,65.93333333,103.3,H,0,0
2,0,90.73333333,104.3888889,H,0,0
5,0,242.7333333,253.9555556,M,1,1
2,0,68.55,108.3333333,H,0,1
2,0,113.7,126.2055556,H,0,1
3,0,79.15,66.20555556,H,0,2
3,0,127.7166667,236.3722222,H,1,2
0,0,251.3666667,231.7277778,M,0,0
0,0,233.2666667,240.2777778,M,1,0
2,0,124.8,279.45,H,0,1
0,0,55.63333333,103.3333333,H,1,2
4,0,247.9,266.0333333,M,1,0
3,0,24.23333333,94.43333333,H,1,1
2,0,216.8,243.6555556,M,1,0
2,0,209.75,231.4111111,M,1,2
0,0,268.0166667,151.1166667,M,0,1
3,0,223.6333333,226.8722222,M,1,0
0,0,251.3666667,278.3277778,M,0,0
5,0,111.8,261.8444444,H,0,2
2,0,213.55,242.7888889,M,0,2
2,0,208.4,225.3722222,M,1,0
0,0,319.6333333,317.4888889,M,1,1
0,0,246.8166667,93.61722222,M,0,2
1,0,85.58333333,100.5611111,H,1,1
2,0,90.73333333,104.3888889,H,0,0
2,0,94.81666667,101.6,H,0,1
0,0,254.9833333,113.8277778,L,1,0
2,0,85.88333333,85.34444444,H,0,0
2,0,259.15,277.4944444,M,1,1
1,0,78.81666667,221.6666667,H,1,0
1,0,234.0333333,241.8222222,M,1,0
2,0,219.6833333,241.8333333,M,0,1
0,0,40.51666667,90.09444444,H,0,0
0,0,255.8333333,256.2,M,0,0
5,0,220.4666667,124.8111111,M,0,1
0,0,251.3666667,278.3277778,M,0,0
2,0,57.31666667,240.2777778,H,0,1
2,0,213.3,88.95277778,M,1,2
0,0,251.3666667,278.3277778,M,0,0
0,0,81.08333333,100.1888889,H,1,2
3,0,223.6333333,226.8722222,M,1,0
0,0,210.1333333,274.4944444,M,0,2
3,0,41.48333333,66.20555556,H,0,0
2,0,44.46666667,81.10555556,H,0,1
3,0,67.03333333,81.10555556,H,0,0
1,0,74.95,274.7222222,H,1,0
1,0,59.93333333,95.72222222,H,0,2
1,0,127.9833333,83.55,H,0,2
5,0,215.1,88.98888889,M,1,0
1,0,44.08333333,246.6666667,H,0,1
1,0,222.7333333,241.8388889,H,0,2
3,0,295.5,283.1666667,M,1,1
0,0,251.3666667,278.3277778,M,0,0
2,0,243.2,108.9166667,M,0,1
5,0,319.5,384.5944444,L,1,1
2,0,223.85,235.0444444,M,0,1
0,0,52.9,80.32777778,H,0,2
1,0,319.5,384.5944444,L,0,2
7,0,79.76666667,85.83333333,H,1,2
4,0,69.1,106.1666667,H,0,0
1,0,85.55,274.3166667,H,0,2
2,0,259.15,245.4944444,M,0,1
1,0,234.15,134.1055556,M,1,2
3,0,251.3833333,260.7277778,H,0,0
0,0,251.3666667,278.3277778,M,0,0
3,0,81.03333333,68.52777778,H,1,1
1,0,91.85,251.4833333,H,0,0
0,0,245.6,106.3944444,M,0,0
0,0,251.3666667,278.3277778,M,0,0
4,0,117.3,140.3555556,H,0,0
2,0,260.2166667,151.4611111,M,1,1
1,0,80.75,95.80555556,H,0,2
1,0,111.2833333,239.9777778,H,1,1
5,0,215.1,232.8888889,M,1,0
3,0,127.7166667,231.3722222,H,1,2
1,0,78.4,95.34444444,H,1,2
1,0,80.21666667,359.9,H,1,0
1,0,258.1,125.8055556,M,1,2
1,0,234.15,134.1055556,M,1,2
8,0,79.76666667,81.06666667,H,1,0
1,0,128.5166667,251.3,H,1,0
0,0,251.3666667,278.3277778,M,0,0
0,0,257.55,242.7111111,M,1,0
5,0,111.8,261.8444444,H,0,2
1,0,33.35,301.8222222,M,1,0
3,0,98.11666667,151.8111111,H,1,2
5,0,84.11666667,222.3888889,H,1,1
1,0,53.06666667,83.70555556,H,0,2
2,0,90.73333333,286.3888889,H,0,0
2,0,256.1166667,242.7111111,M,1,2
2,0,229.6333333,68.20777778,M,0,1
0,0,251.3666667,278.3277778,M,0,0
1,0,268.35,281.1166667,M,0,1
1,0,81.03333333,234.7,H,1,2
3,0,202.55,113.1666667,M,0,0
0,0,319.6333333,307.4888889,M,0,0
3,0,70.21666667,81.51,H,1,0
6,0,235.4166667,136.4722222,M,1,0
0,0,251.3666667,231.7277778,M,0,0
0,0,123.9666667,247.1055556,H,0,1
3,0,79.15,77.95555556,H,0,2
2,0,229.6333333,111.1777778,M,0,1
1,0,266.1166667,278.7,M,1,1
1,0,213.75,236.0777778,M,1,2
1,0,211.9,224.8722222,M,0,1
2,0,57.31666667,240.2777778,H,0,1
4,0,270.0666667,126.2055556,M,0,0
3,0,272.7833333,175.7833333,H,1,1
5,0,151.5166667,166.6666667,H,0,0
2,0,90.73333333,104.3888889,H,0,0
0,0,40.51666667,90.09444444,H,0,0
2,0,90.73333333,104.3888889,H,0,0
0,0,263.8166667,261.8444444,M,1,2
2,0,57.31666667,240.2777778,H,0,1
1,0,70.98333333,81.06666667,H,1,0
1,0,56.2,71.05,H,1,2
2,0,256.1166667,274.4111111,M,1,2
2,0,237.6166667,134.7944444,M,0,2
1,0,238.8,344.5,M,0,1
1,0,126.4666667,83.55,H,1,0
2,0,270.0333333,261.8444444,M,1,1
0,0,251.3666667,224.8277778,M,0,0
9,0,206.6333333,87.55,H,1,1
8,0,245.9666667,278.3277778,M,1,0
1,0,99.76666667,279.4666667,H,0,1
5,0,111.8,261.8444444,H,0,2
1,0,257.55,242.7111111,M,1,1
2,0,74.78333333,62.23333333,H,1,0
1,0,111.8,261.8444444,H,0,2
3,0,127.7166667,231.3722222,H,1,2
5,0,122.6333333,137.2666667,H,1,1
1,0,109.2666667,124.5111111,H,1,2
0,0,268.5666667,230.7555556,M,0,2
1,0,118.35,131.0055556,H,1,0
1,0,214.7,274.4722222,M,1,0
0,0,134.4,141.3777778,H,1,0
8,0,230.25,113.1666667,M,0,0
5,0,89.28333333,359.1666667,H,1,1
2,0,102.5833333,103.5833333,H,1,1
1,0,85.58333333,100.5611111,H,1,1
1,0,78.81666667,90.06666667,H,1,1
2,0,264.7666667,279.4444444,M,1,0
4,0,270.0666667,132.9555556,M,0,0
0,0,65.91666667,80.58333333,H,1,2
1,0,38.78333333,49.83333333,H,0,1
2,0,223.85,235.8111111,M,0,1
1,0,85.58333333,100.5611111,H,1,1
2,0,272.0666667,231.3277778,M,0,1
2,0,90.73333333,104.3888889,H,0,0
1,0,111.2833333,281.8,H,1,1
2,0,243.2,68.29666667,M,0,0
1,0,223.6333333,219.1166667,M,1,0
0,0,210.1333333,274.4944444,M,0,2
2,0,74.78333333,168.0333333,H,1,0
8,0,271.2333333,282.6777778,M,0,0
2,0,111.8,261.8444444,H,0,2
2,0,111.8,261.8444444,H,0,2
1,0,212.0166667,234.7722222,M,1,0
1,0,104.35,219.1166667,M,1,0
0,0,112.8666667,235.45,H,1,2
0,0,106.9666667,134.4944444,H,0,1
1,0,74.25,239.6666667,H,1,2
3,0,70.98333333,81.06666667,H,0,1
1,0,82.86666667,100.5,H,0,1
3,0,127.7166667,231.3722222,H,1,2
1,0,225.1333333,263.95,M,1,0
4,0,65.93333333,103.3,H,0,0
1,0,84.85,101.1,H,0,2
0,0,266.85,273.8,M,0,1
2,0,234.15,251.8166667,M,1,2
2,0,237.2166667,231.7111111,M,0,0
2,0,223.85,134.3833333,M,0,1
2,0,90.73333333,104.3888889,H,0,0
3,0,270.85,106.3055556,M,0,1
1,0,91.85,103.4833333,H,0,1
2,0,246.55,261.3944444,M,0,2
1,0,128.5166667,106.7,H,1,2
1,0,85.55,261.3166667,H,0,2
1,0,111.8666667,261.8444444,H,0,1
2,0,86.46666667,232.8888889,H,0,2
2,0,118.8833333,274.1277778,H,0,1
1,0,120.0,266.8722222,H,0,1
1,0,44.18333333,245.1777778,H,1,1
1,0,126.4666667,38.65,H,1,0
0,0,251.3666667,231.3277778,M,0,0
2,0,74.78333333,106.5333333,H,1,0
3,0,267.6166667,288.0333333,H,1,1
0,0,245.6,251.3944444,M,0,0
3,0,223.6333333,226.8722222,M,1,0
2,0,90.73333333,104.3888889,H,0,0
2,0,213.3,232.5277778,M,1,2
2,0,223.1166667,241.8388889,M,0,0
2,0,259.15,280.4944444,M,0,1
3,0,127.7166667,231.3722222,H,1,2
2,0,263.65,274.4944444,M,0,1
2,0,213.55,242.7888889,M,0,2
1,0,272.7833333,175.7833333,H,0,1
2,0,243.2,258.9666667,M,0,1
0,0,243.05,281.4944444,M,1,1
0,0,210.1333333,274.4944444,M,0,2
4,0,223.75,241.8222222,M,1,2
2,0,102.5833333,103.5833333,H,1,1
2,0,234.85,249.9111111,M,0,1
3,0,270.85,106.3055556,M,0,1
1,0,222.7333333,241.8388889,H,0,2
1,0,111.2833333,239.9777778,H,1,1
1,0,211.9,278.7722222,M,0,1
2,0,74.78333333,253.0333333,H,1,0
2,0,73.66666667,222.3888889,H,0,1
4,0,223.75,241.8222222,M,1,2
2,0,57.31666667,240.2777778,H,0,1
0,0,51.88333333,67.44444444,H,0,1
0,0,272.6833333,134.1055556,M,1,1
0,0,632.0,378.6055556,L,1,2
5,0,207.8333333,182.9,M,1,2
0,0,272.0166667,279.4777778,M,0,1
0,0,114.4166667,274.4277778,M,1,1
2,0,272.0666667,278.3277778,M,0,1
8,0,102.3333333,251.5833333,H,1,0
0,0,197.6333333,216.8388889,M,1,1
2,0,263.8166667,274.8222222,M,1,1
2,0,245.05,106.6055556,M,1,1
0,0,212.0166667,234.7722222,M,1,2
0,0,246.8166667,261.1722222,M,0,0
0,0,101.45,105.3,H,0,0
1,0,114.5166667,136.6666667,H,1,1
3,0,270.85,103.3055556,M,0,1
2,0,348.7166667,300.8222222,M,0,1
8,0,127.1833333,142.0777778,H,1,2
1,0,78.81666667,90.06666667,H,1,1
4,0,101.45,105.3,M,1,2
1,0,126.4666667,128.5,H,1,0
1,0,55.63333333,70.53333333,H,1,2
2,0,243.2,116.9666667,M,0,0
3,0,41.48333333,73.20555556,H,0,0
2,0,253.45,266.8833333,M,0,1
6,0,235.4166667,136.6722222,M,1,0
0,0,91.4,106.5333333,H,1,2
2,0,43.78333333,99.20555556,H,0,2
3,0,264.8833333,248.9666667,M,0,1
0,0,271.2333333,282.6777778,M,0,0
4,0,101.45,103.3,H,1,2
8,0,270.0333333,280.8444444,M,0,0
2,0,223.4833333,242.2388889,M,1,1
0,0,270.0166667,126.2055556,M,0,0
0,0,246.8166667,93.61722222,M,0,2
5,0,212.0166667,245.7722222,M,1,2
4,0,117.3,147.1555556,H,0,1
2,0,124.6333333,131.0,H,1,2
2,0,96.68333333,116.3944444,H,1,1
0,0,235.15,251.8277778,M,1,0
3,0,103.6333333,66.20555556,H,0,2
1,0,213.75,238.0777778,H,1,2
2,0,80.85,132.9,H,1,2
2,0,212.13,236.8,H,1,0
1,0,233.35,244.0944444,M,1,0
5,0,242.7333333,275.4555556,M,0,1
0,0,251.3666667,278.3277778,M,0,0
1,0,244.85,278.4111111,M,1,0
2,0,223.7833333,208.8388889,M,0,1
1,0,91.85,279.4666667,H,1,2
4,0,147.05,269.2388889,H,1,1
1,0,109.2666667,124.7111111,H,1,2
1,0,120.0,103.3722222,H,0,1
5,0,212.0166667,249.7722222,M,1,2
3,0,260.75,274.1611111,M,0,2
3,0,77.06666667,83.70555556,H,1,1
5,0,242.7333333,239.9555556,M,0,1
1,0,85.58333333,100.5611111,H,1,1
1,0,207.5,224.6111111,M,1,2
0,0,245.6,104.3944444,M,0,0
3,0,127.7166667,224.3722222,H,1,2
1,0,235.7833333,224.8277778,M,1,0
3,0,117.5833333,163.9444444,M,1,0
3,0,41.48333333,66.20555556,H,0,0
3,0,127.7166667,278.8722222,H,1,2
0,0,251.3666667,286.3888889,M,0,0
4,0,260.65,274.1944444,M,0,2
5,0,212.0166667,277.7722222,M,1,2
1,1,210.1333333,235.0944444,M,0,2
1,0,56.28333333,69.90555556,H,1,2
3,0,127.7166667,236.3722222,H,1,2
2,0,118.8833333,134.5277778,H,0,1
5,0,228.65,105.6666667,M,0,1
2,0,63.78333333,141.45,H,0,2
4,0,270.0666667,234.9555556,M,0,0
3,0,223.6333333,251.3833333,M,1,0
3,0,233.95,103.3666667,M,1,0
4,0,101.45,233.3,H,1,2
2,0,208.4,224.7722222,M,1,0
1,0,80.75,244.5555556,H,0,0
4,0,260.65,274.4944444,M,0,0
4,0,95.73333333,81.05,H,0,0
3,0,41.48333333,66.20555556,H,0,0
2,0,223.85,274.4111111,M,0,1
0,0,109.5,124.6944444,H,0,1
2,0,124.25,119.7222222,H,1,0
0,0,104.7166667,100.5888889,H,1,0
2,0,263.65,274.4944444,M,0,1
1,0,128.8666667,288.0333333,H,0,2
2,0,270.0333333,261.8444444,M,1,1
3,0,68.88333333,81.61111111,H,0,0
2,0,243.2,68.29666667,M,0,0
2,0,225.25,242.5555556,M,1,2
0,0,128.1833333,238.8111111,H,1,2
1,0,125.95,113.6666667,H,0,2
0,0,265.25,147.1555556,M,0,2
0,0,251.3666667,278.3277778,M,0,0
1,0,122.6333333,344.5,H,1,1
1,0,53.06666667,83.70555556,H,0,2
2,0,122.75,274.1277778,H,0,2
3,0,270.85,106.3055556,M,0,1
4,0,217.75,241.9555556,M,1,1
2,0,272.0666667,100.0777778,M,0,1
0,0,251.3666667,278.3277778,M,0,0
1,0,240.0166667,233.1555556,M,0,2
7,0,243.5333333,249.3333333,M,0,2
2,0,94.81666667,93.68555556,H,0,1
1,0,102.3333333,251.5833333,H,1,0
7,0,223.6333333,226.8722222,M,1,2
2,0,77.28333333,133.4777778,H,0,0
1,0,80.75,95.72222222,H,1,0
0,0,127.7833333,141.7611111,H,1,2
2,0,38.78333333,251.3,H,0,1
1,0,127.9833333,224.7722222,H,0,2
0,0,263.3666667,277.7722222,M,0,0
0,0,251.3666667,231.7277778,M,0,0
1,0,221.4333333,239.6833333,M,0,0
2,0,209.75,260.3111111,M,1,2
2,0,85.88333333,85.34444444,H,0,0
0,0,116.75,284.9222222,H,1,2
0,0,268.5666667,230.7555556,M,0,2
4,0,101.45,105.3,H,0,1
2,0,57.31666667,240.2777778,H,0,1
2,0,96.68333333,116.3944444,H,1,1
3,0,127.7166667,231.3722222,H,1,2
4,0,211.0833333,93.64111111,M,0,1
3,0,201.2833333,106.6055556,M,0,2
3,0,98.96666667,90.06555556,H,0,0
3,0,79.76666667,131.03,H,1,2
3,0,74.63333333,278.23,H,1,0
4,0,223.75,241.8222222,M,1,2
0,0,88.61666667,96.38333333,H,0,0
2,0,234.15,247.1055556,M,1,2
0,0,234.25,250.2666667,M,0,0
1,0,214.7,274.4722222,M,1,0
0,0,254.9833333,359.9277778,L,0,0
5,0,220.4666667,151.4111111,M,0,1
1,0,111.85,129.7833333,H,1,2
1,0,223.75,277.8222222,M,1,0
1,0,111.2833333,238.35,H,1,1
0,0,251.3666667,278.3277778,M,0,0
2,0,90.73333333,286.3888889,H,0,0
3,0,41.48333333,81.20555556,H,0,0
2,0,111.8,261.8444444,H,0,2
4,0,270.0666667,83.75555556,M,0,0
0,0,233.65,247.9555556,M,1,0
0,0,128.5166667,106.7,H,0,2
1,0,126.4666667,39.65,H,1,0
4,0,211.0833333,231.3111111,M,0,1
0,0,128.1833333,261.9666667,H,1,2
2,0,243.2,258.9666667,M,0,1
2,0,216.8,239.9555556,M,1,1
2,0,85.88333333,85.34444444,H,0,0
2,0,248.2,131.0055556,M,0,0
1,0,111.8666667,261.8444444,H,0,1
3,0,111.6166667,136.8888889,H,1,2
5,0,207.8333333,182.9,M,1,2
2,0,124.25,119.7222222,H,1,0
2,0,247.9833333,128.5222222,M,0,2
3,0,270.85,106.3055556,M,0,1
0,0,246.8166667,261.0722222,M,0,2
1,0,219.0,134.0166667,M,1,1
1,0,235.7833333,216.5777778,M,1,0
1,0,156.2833333,250.5,M,0,1
2,0,116.4666667,87.35,H,1,2
3,0,103.6333333,111.0777778,H,0,2
